style,ddt,ticker,isin,gvkeyiid,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Analyst Expectations,Capital Efficiency,Capital Efficiency,Capital Efficiency,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Earnings Quality,Historical Growth,Historical Growth,Historical Growth,Price Momentum,Price Momentum,Valuation,Volatility,Volatility,MP
factor_weight,,,,,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.020833352891,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,0.046874985332,1.0
factor,,,,,6MChgTgtPrcGapEMA,EPSNumRevFY1C,Rev3MFY1C,Rev3MFY2C,RevMagFY1C,AdjIntCov,IntCovRatio,ShareChg,AdjAccruals,AssetTurn,CapExToSales,DepToCapex,ETO,InvToAsset,InvToAstChg1Y,ROAStddev20Q,ROEStddev20Q,SalesToEPSChg,SalesToInvCap,UnexpectedRecChg,3YAvgAnnSalesGrw,DIVIDENDGROWTH,DivperShareGrowth,50DVolSig,STO_6M,OCFEV,90DCV,Beta60M,AGG
362,2026-06-30,600941 CH Equity,CNE1000055G1,06566206W,,-0.010869565217391304,,,,,,,,,,,,,,,,,,0.010101010101010102,0.005319148936170213,,,,,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,-0.0004530509149619738
363,2026-06-30,600958 CH Equity,CNE100001ZV6,31943401W,-0.007633587786259542,,,,,,,,,,,0.0125,,,,,,,0.0031847133757961785,-0.02,,,,,,,,0.0025,-0.0003305387412480665
364,2026-06-30,600970 CH Equity,CNE000001LS3,27276801W,,,,,,,,0.02127659574468085,,0.006578947368421052,,,0.007575757575757576,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,-0.02,,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.0017616895515659321
365,2026-06-30,600985 CH Equity,CNE000001HH4,32942101W,-0.007633587786259542,,,0.010526315789473684,,,,-0.012048192771084338,,,,,,,,,,,,,,,,,,,-0.005154639175257732,-0.009900990099009901,-0.0011348946780889066
366,2026-06-30,600988 CH Equity,CNE000001H94,27038901W,0.014285714285714285,,0.010526315789473684,0.010526315789473684,,-0.011627906976744186,-0.016129032258064516,-0.012048192771084338,,,,,,,,,,,,,,,,,,,,-0.009900990099009901,-0.0006734893005100347
367,2026-06-30,600989 CH Equity,CNE100003LF5,33190101W,,,,,,0.011494252873563218,0.015873015873015872,0.02127659574468085,,,,,,,,,,,,,,,,,,,0.01,-0.009900990099009901,0.0022848215221601804
368,2026-06-30,600998 CH Equity,CNE100000W45,29569301W,,-0.010869565217391304,-0.010638297872340425,,,,,,0.008771929824561403,,0.037037037037037035,,,,,0.011627906976744186,,,,0.010101010101010102,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.0012251001631693294
369,2026-06-30,600999 CH Equity,CNE100000HK9,29316901W,-0.007633587786259542,,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,,0.006578947368421052,,,,,,,,,0.0031847133757961785,,,,,,,,-0.005154639175257732,0.0025,0.0011630880433071932
370,2026-06-30,601006 CH Equity,CNE000001NG4,27832101W,-0.007633587786259542,,0.010526315789473684,,0.009708737864077669,,,,,-0.013157894736842105,,,-0.022222222222222223,,0.013888888888888888,,,,-0.012658227848101266,0.010101010101010102,,-0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,-0.000993384072691522
371,2026-06-30,601009 CH Equity,CNE100000627,28587601W,,,,,,,,,,-0.013157894736842105,0.037037037037037035,0.0125,0.007575757575757576,,-0.027777777777777776,,,,-0.012658227848101266,0.010101010101010102,,,,,,,-0.005154639175257732,0.0025,0.00015931210128814906
372,2026-06-30,601012 CH Equity,CNE100001FR6,31216901W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,0.015873015873015872,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,-0.020833333333333332,-0.017857142857142856,-0.02564102564102564,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,-0.004896814017234558
373,2026-06-30,601021 CH Equity,CNE100001V45,31888401W,-0.007633587786259542,-0.010869565217391304,-0.010638297872340425,,-0.00980392156862745,0.011494252873563218,,0.02127659574468085,0.008771929824561403,,,,,,,-0.011627906976744186,-0.011627906976744186,,-0.012658227848101266,,,0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,,-0.009900990099009901,-2.2229498284827374e-05
374,2026-06-30,601058 CH Equity,CNE1000015F7,29815401W,,-0.010869565217391304,-0.010638297872340425,,,0.011494252873563218,0.015873015873015872,,,,,-0.02564102564102564,0.007575757575757576,,,,,,0.0031847133757961785,,,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.0005415530391848994
375,2026-06-30,601066 CH Equity,CNE1000031T5,32298603W,-0.007633587786259542,,,,,,,,0.008771929824561403,0.006578947368421052,,0.0125,,,0.013888888888888888,,,,0.0031847133757961785,,,,,,,,,0.0025,0.0006952906818110681
376,2026-06-30,601077 CH Equity,CNE100003NZ9,29631103W,0.014285714285714285,,,0.010526315789473684,,,,,,-0.013157894736842105,-0.037037037037037035,-0.02564102564102564,-0.022222222222222223,,-0.027777777777777776,,,,0.0031847133757961785,,,,,,,,,0.0025,-0.001274985640447323
377,2026-06-30,601088 CH Equity,CNE100000767,27315302W,,,,,,,,,,,,,,,,,0.011627906976744186,,,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,,-0.005154639175257732,0.0025,0.0011254071042919012
378,2026-06-30,601099 CH Equity,CNE1000008V9,28774601W,,,,,,,,,0.008771929824561403,0.006578947368421052,,,,,,,,,0.0031847133757961785,-0.02,,,,,,,,0.0025,8.66789048714779e-05
379,2026-06-30,601100 CH Equity,CNE1000019R4,30319201W,-0.007633587786259542,,,,,,,,,,,,-0.022222222222222223,,,-0.011627906976744186,,,-0.012658227848101266,0.010101010101010102,,0.017857142857142856,,,0.003355704697986577,,-0.005154639175257732,0.0025,-0.0002463956766765097
380,2026-06-30,601108 CH Equity,CNE100002V44,32572501W,,,,,,,,,-0.017241379310344827,0.006578947368421052,,0.0125,,,,,,,0.0031847133757961785,-0.02,,,,,,,,0.0025,-0.0001948486330626291
381,2026-06-30,601111 CH Equity,CNE000001NN0,27146702W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,0.008771929824561403,,,,0.007575757575757576,,0.013888888888888888,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,,,,,0.003355704697986577,0.0064516129032258064,,-0.009900990099009901,-0.0017537702989533915
382,2026-06-30,601117 CH Equity,CNE100000KC0,29361201W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,,,,-0.012048192771084338,0.008771929824561403,0.006578947368421052,,,0.007575757575757576,,0.013888888888888888,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,,0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.0034330867458914555
383,2026-06-30,601127 CH Equity,CNE1000028B9,32180201W,-0.007633587786259542,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,0.008771929824561403,0.006578947368421052,,0.0125,0.007575757575757576,0.058823529411764705,,-0.011627906976744186,-0.011627906976744186,0.0625,0.0031847133757961785,,,0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,0.01,0.0025,0.0024112069993971114
384,2026-06-30,601128 CH Equity,CNE100002RJ6,32256201W,,,0.010526315789473684,,,,,,,,,,0.007575757575757576,,,,,,0.0031847133757961785,,,,,,,,-0.005154639175257732,-0.009900990099009901,1.1865185445960111e-05
385,2026-06-30,601138 CH Equity,CNE1000031P3,32738601W,,,0.010526315789473684,0.010526315789473684,,0.011494252873563218,0.015873015873015872,,,0.006578947368421052,,,,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,0.017857142857142856,0.01282051282051282,,-0.023255813953488372,0.0064516129032258064,,0.0025,0.003974428960024022
386,2026-06-30,601162 CH Equity,CNE100003F43,32806701W,,,,,,,,,0.008771929824561403,,,0.0125,,,,,,,-0.012658227848101266,-0.02,,,,,,,,0.0025,-0.0001200273015185317
387,2026-06-30,601166 CH Equity,CNE000001QZ7,28248301W,-0.007633587786259542,,,,,,,,,,,-0.02564102564102564,0.007575757575757576,,,,,,-0.012658227848101266,,,,,,,,-0.005154639175257732,-0.009900990099009901,-0.0017036301493109749
388,2026-06-30,601168 CH Equity,CNE100000619,28541101W,0.014285714285714285,,,,,,,,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,,0.0025,0.0012713266897873986
389,2026-06-30,601169 CH Equity,CNE100000734,28610901W,-0.007633587786259542,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,-0.013157894736842105,,0.0125,-0.022222222222222223,,,,,,-0.012658227848101266,,,,,,,,-0.005154639175257732,-0.009900990099009901,-0.003255589230103054
390,2026-06-30,601179 CH Equity,CNE100000KW8,29372801W,-0.007633587786259542,,,,,,,,0.008771929824561403,,,,,,,,0.011627906976744186,,0.0031847133757961785,0.010101010101010102,,-0.017857142857142856,,,0.003355704697986577,,,0.0025,-0.00021860838856981176
391,2026-06-30,601186 CH Equity,CNE1000009T1,28841402W,-0.007633587786259542,,-0.010638297872340425,-0.010526315789473684,,,,-0.012048192771084338,-0.017241379310344827,,,,0.007575757575757576,,0.013888888888888888,0.011627906976744186,,,0.0031847133757961785,-0.02,,,,,0.003355704697986577,-0.01282051282051282,-0.005154639175257732,0.0025,-0.002502858739982926
392,2026-06-30,601198 CH Equity,CNE100002177,31928401W,,,,,,,,,-0.017241379310344827,,,0.0125,,,0.013888888888888888,,,,0.0031847133757961785,0.010101010101010102,,,,,,,-0.005154639175257732,0.0025,0.0003429232883294523
393,2026-06-30,601211 CH Equity,CNE1000022F3,31995701W,,,0.010526315789473684,,0.009708737864077669,,,,0.008771929824561403,,,0.0125,,,0.013888888888888888,,,,0.0031847133757961785,0.010101010101010102,,,,,,,0.01,0.0025,0.0025437590696451356
394,2026-06-30,601212 CH Equity,CNE100002RP3,32355301W,,,,,,,,,,,,,,,,0.011627906976744186,0.011627906976744186,,,,,,,,,,0.01,0.0025,0.0010704338955088107
395,2026-06-30,601216 CH Equity,CNE1000010F8,29686701W,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005154639175257732,0.0025,-0.00012443617240108414
396,2026-06-30,601225 CH Equity,CNE100001T64,31705701W,-0.007633587786259542,,,,,,,,,,,,,,,,,,,,0.005319148936170213,,,,0.003355704697986577,,-0.005154639175257732,-0.009900990099009901,-0.0006569230800438119
397,2026-06-30,601229 CH Equity,CNE100002FM5,32288601W,,,,,,,,,,-0.013157894736842105,0.037037037037037035,0.0125,0.007575757575757576,,,,,,-0.012658227848101266,,,,,,,,-0.005154639175257732,-0.009900990099009901,-5.371778871693573e-05
398,2026-06-30,601231 CH Equity,CNE100001BZ8,31164401W,,,,,,,,,,0.006578947368421052,,,,,,0.011627906976744186,,,0.0031847133757961785,,-0.020833333333333332,,,,0.003355704697986577,0.0064516129032258064,,0.0025,4.6001216844018404e-05
399,2026-06-30,601233 CH Equity,CNE1000012X7,29730101W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,,-0.011627906976744186,,-0.012048192771084338,,,,,,,,,,,,,,,,,,,,0.0025,0.0005150456017466625
400,2026-06-30,601238 CH Equity,CNE100001NQ2,29526303W,0.014285714285714285,,,,-0.00980392156862745,,,,,-0.013157894736842105,,-0.02564102564102564,-0.022222222222222223,,,-0.011627906976744186,,0.0625,-0.012658227848101266,,,-0.017857142857142856,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0014285966792814346
401,2026-06-30,601288 CH Equity,CNE100000RJ0,26978301W,0.014285714285714285,,,,,,,,,-0.013157894736842105,,,,,,,,,0.0031847133757961785,,,,,,,,-0.005154639175257732,0.0025,0.00033743166845253916
402,2026-06-30,601318 CH Equity,CNE000001R84,16070902W,0.014285714285714285,,-0.010638297872340425,,-0.00980392156862745,,,,0.008771929824561403,0.006578947368421052,0.037037037037037035,0.0125,0.007575757575757576,,,,,,0.0031847133757961785,0.010101010101010102,,,,,,,,0.0025,0.0016150487866033042
403,2026-06-30,601319 CH Equity,CNE100003F27,31421406W,0.014285714285714285,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,0.006578947368421052,0.037037037037037035,,0.007575757575757576,,,,,,0.0031847133757961785,0.010101010101010102,,,,,,,0.01,0.0025,0.0011472121209819696
404,2026-06-30,601328 CH Equity,CNE1000000S2,26746202W,,,,,,,,,,-0.013157894736842105,-0.037037037037037035,-0.02564102564102564,0.007575757575757576,,,,,,-0.012658227848101266,-0.02,,,,,,,-0.005154639175257732,-0.009900990099009901,-0.0028082016186143687
405,2026-06-30,601336 CH Equity,CNE1000019Y0,31039501W,,,0.010526315789473684,0.010526315789473684,,,,,,0.006578947368421052,,,0.007575757575757576,,,,,,0.0031847133757961785,0.010101010101010102,,,,,,,0.01,0.0025,0.0021444552418796153
406,2026-06-30,601360 CH Equity,CNE100002RZ2,18671701W,,,,,,,,,,-0.013157894736842105,,,,,,,,,-0.012658227848101266,,-0.020833333333333332,0.017857142857142856,0.01282051282051282,,0.003355704697986577,,-0.005154639175257732,0.0025,-4.3521490507374334e-05
407,2026-06-30,601377 CH Equity,CNE100000V95,29537901W,,,,0.010526315789473684,,,,,0.008771929824561403,,,,,,0.013888888888888888,,,,0.0031847133757961785,,,,,,,,,0.0025,0.0011490574522309616
408,2026-06-30,601390 CH Equity,CNE100000866,28731101W,-0.007633587786259542,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,,,,0.007575757575757576,,0.013888888888888888,0.011627906976744186,,,0.0031847133757961785,-0.02,,,,,-0.023255813953488372,,-0.005154639175257732,0.0025,-0.0031944267269478285
409,2026-06-30,601398 CH Equity,CNE000001P37,27937802W,0.014285714285714285,,,,,,,,,-0.013157894736842105,-0.037037037037037035,,-0.022222222222222223,,,,,,0.0031847133757961785,,,,,,,,-0.005154639175257732,-0.009900990099009901,-0.001478433620750427
410,2026-06-30,601456 CH Equity,CNE1000041D8,32001602W,,,,,,,,,-0.017241379310344827,0.006578947368421052,,,0.007575757575757576,,,,,,0.0031847133757961785,0.010101010101010102,,,,,,,-0.005154639175257732,0.0025,8.804421687460092e-05
411,2026-06-30,601555 CH Equity,CNE1000019P8,31039601W,,,,,-0.00980392156862745,,,,0.008771929824561403,0.006578947368421052,,,,,0.013888888888888888,,,,0.0031847133757961785,,,,,,,,,0.0025,0.000333139406458919
412,2026-06-30,601567 CH Equity,CNE100001567,29812601W,,,,-0.010526315789473684,,,,0.02127659574468085,0.008771929824561403,,,,,,,,,,0.0031847133757961785,,,0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,0.01,-0.009900990099009901,0.0020544284482483625
413,2026-06-30,601577 CH Equity,CNE100003F50,32832601W,,,,,,,,,,-0.013157894736842105,,-0.02564102564102564,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,0.010101010101010102,,,,,,,-0.005154639175257732,0.0025,-0.00020878105234035883
414,2026-06-30,601600 CH Equity,CNE1000000T0,14635202W,,,,,,0.011494252873563218,0.015873015873015872,,,,,,,,,,,,,,,,,,,,-0.005154639175257732,0.0025,0.0011584041486626963
415,2026-06-30,601601 CH Equity,CNE1000008M8,28768601W,0.014285714285714285,,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,,0.006578947368421052,0.037037037037037035,,0.007575757575757576,,,,,,0.0031847133757961785,0.010101010101010102,,,,,,,0.01,0.0025,0.004040800497076137
416,2026-06-30,601607 CH Equity,CNE000000C82,26012601W,,0.011111111111111112,0.010526315789473684,,0.009708737864077669,,,,,,0.037037037037037035,0.0125,,,,0.011627906976744186,0.011627906976744186,,,,0.005319148936170213,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.0038121105265719784
417,2026-06-30,601611 CH Equity,CNE100002896,32174201W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,-0.012048192771084338,-0.017241379310344827,-0.013157894736842105,,,0.007575757575757576,,0.013888888888888888,0.011627906976744186,,,0.0031847133757961785,-0.02,,,,,0.003355704697986577,-0.01282051282051282,,0.0025,-0.0031466032429495008
418,2026-06-30,601615 CH Equity,CNE100003HQ0,33080601W,,,-0.010638297872340425,,-0.00980392156862745,,,-0.012048192771084338,-0.017241379310344827,,,,0.007575757575757576,,-0.027777777777777776,,-0.011627906976744186,,0.0031847133757961785,,,,,,-0.023255813953488372,-0.01282051282051282,0.01,0.0025,-0.0035840991548660964
419,2026-06-30,601618 CH Equity,CNE100000FX6,29267601W,-0.007633587786259542,,-0.010638297872340425,-0.010526315789473684,,0.011494252873563218,,0.02127659574468085,0.008771929824561403,,,,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,-0.02,,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.0008011099379732037
420,2026-06-30,601628 CH Equity,CNE000001Q93,25950302W,0.014285714285714285,,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,,0.006578947368421052,0.037037037037037035,0.0125,0.007575757575757576,,,,,,0.0031847133757961785,,,,,,,,0.01,-0.009900990099009901,0.0035094832712347116
421,2026-06-30,601658 CH Equity,CNE100003PZ4,32249402W,-0.007633587786259542,,,,,,,,,,,0.0125,0.007575757575757576,,,,,,0.0031847133757961785,,,,,,,,-0.005154639175257732,0.0025,2.333111837018656e-06
422,2026-06-30,601665 CH Equity,CNE100005154,34857501W,,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,-0.013157894736842105,,0.0125,,,0.013888888888888888,,,,-0.012658227848101266,0.010101010101010102,,,,,,,,0.0025,-0.0011120916208158936
423,2026-06-30,601668 CH Equity,CNE100000F46,29243101W,-0.007633587786259542,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,0.006578947368421052,,,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,-0.02,,,,,0.003355704697986577,,-0.005154639175257732,0.0025,-0.0015426882276327453
424,2026-06-30,601669 CH Equity,CNE1000017G1,30319701W,-0.007633587786259542,-0.010869565217391304,-0.010638297872340425,,,,,,0.008771929824561403,,,,0.007575757575757576,,0.013888888888888888,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,,,,,0.003355704697986577,,-0.005154639175257732,-0.009900990099009901,-0.0007336647747206846
425,2026-06-30,601688 CH Equity,CNE100000LQ8,29404801W,,,,,,,,,,0.006578947368421052,,,,,-0.027777777777777776,,,,0.0031847133757961785,-0.02,,,,,,,0.01,0.0025,-0.00020602419835808646
426,2026-06-30,601689 CH Equity,CNE1000023J3,31939401W,-0.007633587786259542,-0.010869565217391304,,,-0.00980392156862745,0.011494252873563218,0.015873015873015872,,,,,,,,,,,,0.0031847133757961785,,,,,,0.003355704697986577,,,0.0025,0.00029678094514543334
427,2026-06-30,601696 CH Equity,CNE100003R64,33709101W,,,,,0.009708737864077669,,,,0.008771929824561403,0.006578947368421052,,0.0125,,,,,,,0.0031847133757961785,-0.02,,,,,,,,0.0025,0.0008021927609779773
428,2026-06-30,601698 CH Equity,CNE100003PX9,33276601W,,,,,,,,0.02127659574468085,0.008771929824561403,,-0.037037037037037035,,,,,,,,,,-0.020833333333333332,,,,,-0.01282051282051282,,0.0025,-0.0010518529211093089
429,2026-06-30,601699 CH Equity,CNE000001NT7,27871801W,,-0.010869565217391304,,-0.010526315789473684,,,,,,,,,,,,-0.011627906976744186,,,,,-0.020833333333333332,,-0.02564102564102564,-0.1,0.003355704697986577,,-0.005154639175257732,0.0025,-0.008078300890080896
430,2026-06-30,601717 CH Equity,CNE100000S58,29504101W,,,,,,0.011494252873563218,,,,0.006578947368421052,,,0.007575757575757576,,0.013888888888888888,,,,0.0031847133757961785,-0.02,,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.001349621553327835
431,2026-06-30,601727 CH Equity,CNE100000D55,27283602W,-0.007633587786259542,0.011111111111111112,0.010526315789473684,,0.009708737864077669,,,,0.008771929824561403,-0.013157894736842105,,,0.007575757575757576,,-0.027777777777777776,,-0.011627906976744186,,0.0031847133757961785,0.010101010101010102,,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.0009690960997445274
432,2026-06-30,601728 CH Equity,CNE100004QG0,25433805W,,-0.010869565217391304,,,,-0.011627906976744186,,,0.008771929824561403,,,,,,,,,,,,0.005319148936170213,,,0.05,,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,0.0013179511842287756
433,2026-06-30,601766 CH Equity,CNE100000CP9,28945301W,-0.007633587786259542,,,,,-0.011627906976744186,,,,,,,0.007575757575757576,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,,0.017857142857142856,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,0.0025,0.0009781259887821916
434,2026-06-30,601777 CH Equity,CNE100000X10,29587201W,,,,,,,,,0.008771929824561403,-0.013157894736842105,,,,,,-0.011627906976744186,-0.011627906976744186,-0.06666666666666667,0.0031847133757961785,,,,,,0.003355704697986577,,-0.005154639175257732,-0.009900990099009901,-0.0024468466616687167
435,2026-06-30,601788 CH Equity,CNE100000FD8,29246801W,,,,,,,,,,,,0.0125,,,,,,,0.0031847133757961785,,,,,,,,,0.0025,0.0004439526320829877
436,2026-06-30,601799 CH Equity,CNE1000011H2,29652801W,-0.007633587786259542,,,,,-0.011627906976744186,-0.016129032258064516,,,,,,0.007575757575757576,0.058823529411764705,,,,,0.0031847133757961785,,,,,,0.003355704697986577,,,0.0025,6.52236719759088e-05
437,2026-06-30,601800 CH Equity,CNE100001FN5,28200502W,,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,-0.017241379310344827,-0.013157894736842105,,,0.007575757575757576,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,-0.02,,,,,-0.023255813953488372,,,0.0025,-0.0027658907034963805
438,2026-06-30,601816 CH Equity,CNE100003RV9,33678201W,-0.007633587786259542,0.011111111111111112,0.010526315789473684,,,0.011494252873563218,,,0.008771929824561403,-0.013157894736842105,,,-0.022222222222222223,,,,,,-0.012658227848101266,,,,,,0.003355704697986577,0.0064516129032258064,-0.005154639175257732,-0.009900990099009901,0.00013115707512615548
439,2026-06-30,601818 CH Equity,CNE100000SL4,26978401W,-0.007633587786259542,,-0.010638297872340425,-0.010526315789473684,,,,,,-0.013157894736842105,,-0.02564102564102564,,,,,,,-0.012658227848101266,,,,,,,,-0.005154639175257732,0.0025,-0.0025463763706195883
440,2026-06-30,601825 CH Equity,CNE100004QD7,31861901W,,,,,,,,,,,,,,,,,,,0.0031847133757961785,0.010101010101010102,,,,,,,-0.005154639175257732,0.0025,0.00015234999320487205
441,2026-06-30,601838 CH Equity,CNE100002SN6,32652701W,-0.007633587786259542,,,-0.010526315789473684,,,,,,,,,-0.022222222222222223,,0.013888888888888888,,,,0.0031847133757961785,,,,,,,,0.01,-0.009900990099009901,-0.0009538671425580078
442,2026-06-30,601857 CH Equity,CNE1000007Q1,13387003W,,,,,,,,,,,,,,,,0.011627906976744186,0.011627906976744186,,,,0.005319148936170213,,0.01282051282051282,,0.003355704697986577,,,0.0025,0.001609279029453626
443,2026-06-30,601868 CH Equity,CNE100004QL0,32082704W,,-0.010869565217391304,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,-0.012048192771084338,-0.017241379310344827,,,,0.007575757575757576,,0.013888888888888888,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,0.010101010101010102,,,,,0.003355704697986577,-0.01282051282051282,0.01,-0.009900990099009901,-0.002115673299020867
444,2026-06-30,601869 CH Equity,CNE1000036B2,31877303W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,0.015873015873015872,,,,,,,,,0.011627906976744186,0.011627906976744186,,0.0031847133757961785,,0.005319148936170213,,,,0.003355704697986577,,0.01,-0.009900990099009901,0.00366893885898279
445,2026-06-30,601872 CH Equity,CNE000001PQ8,28153901W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,,,,,,,,,,,,,0.005319148936170213,,,0.05,0.003355704697986577,,0.01,0.0025,0.005299092131860689
446,2026-06-30,601877 CH Equity,CNE100000KD8,29373001W,0.014285714285714285,-0.010869565217391304,,,,0.011494252873563218,,0.02127659574468085,0.008771929824561403,,,,0.007575757575757576,,-0.027777777777777776,,,,0.0031847133757961785,0.010101010101010102,,,,,0.003355704697986577,0.0064516129032258064,,0.0025,0.00231182937697919
447,2026-06-30,601878 CH Equity,CNE100002R65,32478801W,,,,,,,,,,,,,,,-0.027777777777777776,,,,0.0031847133757961785,0.010101010101010102,,,,,,,,0.0025,-0.00018473061804003248
448,2026-06-30,601881 CH Equity,CNE100002FG7,31539405W,-0.007633587786259542,,-0.010638297872340425,-0.010526315789473684,-0.00980392156862745,,,,,,,,0.007575757575757576,,,,,,0.0031847133757961785,-0.02,,,,,,,0.01,0.0025,-0.0014160270027472291
449,2026-06-30,601888 CH Equity,CNE100000G29,29278401W,0.014285714285714285,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,,,,,,,,,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,,,,,0.003355704697986577,,0.01,-0.009900990099009901,0.002376205934275283
450,2026-06-30,601899 CH Equity,CNE100000B24,25954302W,-0.007633587786259542,,,,,-0.011627906976744186,-0.016129032258064516,-0.012048192771084338,,,,,,,,,,,,,,,,,,,-0.005154639175257732,0.0025,-0.0023481254668114653
451,2026-06-30,601901 CH Equity,CNE1000015Y8,29838601W,-0.007633587786259542,,,,,,,,-0.017241379310344827,0.006578947368421052,,,,,,,,,0.0031847133757961785,0.010101010101010102,,,,,,,,0.0025,-0.00018598489389730084
452,2026-06-30,601919 CH Equity,CNE100000601,27324002W,,0.011111111111111112,0.010526315789473684,0.010526315789473684,0.009708737864077669,,,0.02127659574468085,0.008771929824561403,,,,,,0.013888888888888888,-0.011627906976744186,-0.011627906976744186,,0.0031847133757961785,,,0.017857142857142856,,,-0.023255813953488372,0.0064516129032258064,-0.005154639175257732,0.0025,0.0029389849963778686
453,2026-06-30,601933 CH Equity,CNE100000XX9,29598701W,0.014285714285714285,,,,,,,,0.008771929824561403,0.006578947368421052,,0.0125,0.007575757575757576,0.058823529411764705,0.013888888888888888,,,,0.0031847133757961785,,,,-0.02564102564102564,,,-0.01282051282051282,,,0.0011860059078968935
454,2026-06-30,601939 CH Equity,CNE100000742,27436402W,-0.007633587786259542,,,,,,,,,-0.013157894736842105,,,-0.022222222222222223,,,,,,0.0031847133757961785,0.010101010101010102,,,,,,,,-0.009900990099009901,-0.0012822333774998728
455,2026-06-30,601958 CH Equity,CNE1000009Y1,28865301W,-0.007633587786259542,,,-0.010526315789473684,,,-0.016129032258064516,,,,,,,,,,,,,,,,,,,,,0.0025,-0.0014901059009186852
456,2026-06-30,601985 CH Equity,CNE1000022N7,31983201W,,,,,,,,,0.008771929824561403,,,-0.02564102564102564,0.007575757575757576,,-0.027777777777777776,,,,0.0031847133757961785,0.010101010101010102,0.005319148936170213,,,,,-0.01282051282051282,-0.005154639175257732,,-0.0010887794342506036
